OrderDate,Sales,Profit
3924,2025-08-29,270.62,65.22
3925,2025-08-29,404.85,105.11
3926,2025-08-29,574.19,146.32
3927,2025-08-29,267.36,67.84
3928,2025-08-29,182.87,49.42
3929,2025-08-30,220.93,55.91
3930,2025-08-30,422.12,104.95
3931,2025-08-30,257.84,66.42
3932,2025-08-30,624.37,158.63
3933,2025-08-30,341.06,81.61
3934,2025-08-31,242.94,61.5
3935,2025-08-31,374.81,95.85
3936,2025-08-31,184.5,47.21
3937,2025-08-31,312.16,77.45
3938,2025-09-01,325.78,80.34
3939,2025-09-01,379.58,94.22
3940,2025-09-01,398.69,100.04
3941,2025-09-01,343.84,85.32
3942,2025-09-02,292.6,73.35
3943,2025-09-03,454.84,114.9
3944,2025-09-03,262.47,67.11
3945,2025-09-03,374.73,93.38
3946,2025-09-03,297.97,72.6
3947,2025-09-03,330.78,82.53
3948,2025-09-04,239.4,60.04
3949,2025-09-05,240.34,55.93
3950,2025-09-06,418.68,100.87
3951,2025-09-06,500.84,124.63
3952,2025-09-06,530.99,131.17
3953,2025-09-06,350.77,86.75
3954,2025-09-06,487.23,120.45
3955,2025-09-07,480.85,115.91
3956,2025-09-07,241.97,59.94
3957,2025-09-07,252.52,62.27
3958,2025-09-07,463.74,115.26
3959,2025-09-07,354.59,87.13
3960,2025-09-08,293.66,76.2
3961,2025-09-08,280.97,69.42
3962,2025-09-08,200.85,48.82
3963,2025-09-09,300.38,75.3
3964,2025-09-10,308.02,77.31
3965,2025-09-10,276.9,70.04
3966,2025-09-11,306.91,73.29
3967,2025-09-11,359,91.53
3968,2025-09-11,286.64,71.38
3969,2025-09-11,488.69,122.55
3970,2025-09-11,261.81,64.69
3971,2025-09-12,299.03,73.85
3972,2025-09-12,340.18,85.79
3973,2025-09-12,305.99,77.07
3974,2025-09-13,208.05,51.8
3975,2025-09-14,288.78,73.36
3976,2025-09-14,340.69,87.5
3977,2025-09-14,394.79,96.85
3978,2025-09-14,288.83,71.32
3979,2025-09-15,224.35,55.77
3980,2025-09-15,312.35,75.55
3981,2025-09-15,272.22,69.87
3982,2025-09-15,467.85,116.85
3983,2025-09-16,235.47,56.48
3984,2025-09-16,300.95,75.65
3985,2025-09-17,490.15,122.08
3986,2025-09-17,504.27,125.05
3987,2025-09-17,500.54,123.65
3988,2025-09-17,342.41,89.38
3989,2025-09-18,430.64,110.13
3990,2025-09-18,387.34,95.7
3991,2025-09-19,373.09,93.78
3992,2025-09-19,403,101.11
3993,2025-09-19,470.29,119.06
3994,2025-09-19,274.5,67.66
3995,2025-09-20,397.63,102.78
3996,2025-09-20,218.17,55.96
3997,2025-09-20,293.58,74.65
3998,2025-09-20,380.02,94.15
3999,2025-09-21,192.39,50.13
4000,2025-09-21,374.16,94.92
4001,2025-09-22,311.53,79.14
4002,2025-09-22,198.64,48.18
4003,2025-09-22,378.02,95.16
4004,2025-09-23,236.31,58.8
4005,2025-09-23,423.65,106.03
4006,2025-09-24,301.75,75.65
4007,2025-09-24,250.05,59.94
4008,2025-09-24,359.89,90.51
4009,2025-09-24,410.85,100.06
4010,2025-09-24,498,124.93
4011,2025-09-25,370.53,95.8
4012,2025-09-25,279.85,72.3
4013,2025-09-25,236.3,59.83
4014,2025-09-25,776.18,191.92
4015,2025-09-26,335.24,82.77
4016,2025-09-26,250.61,62.71
4017,2025-09-26,446.64,110.32
4018,2025-09-26,412.09,103.14
4019,2025-09-26,305.02,74.32
4020,2025-09-27,423.06,106.82
4021,2025-09-27,245.72,61.19
4022,2025-09-27,391.31,96.38
4023,2025-09-27,310.46,76.14
4024,2025-09-27,434.93,107.93
4025,2025-09-28,365.69,91.85
4026,2025-09-29,399.74,100.23
4027,2025-09-29,348.78,86.93
4028,2025-09-29,328.99,80.55
4029,2025-09-29,224.52,58.6
4030,2025-09-30,423.65,106.46
4031,2025-09-30,515.06,127.81
4032,2025-09-30,624.88,155.97
4033,2025-09-30,509.22,128.33
4034,2025-09-30,690.1,168.93
4035,2025-10-01,714.68,176.18
4036,2025-10-01,364.35,89.22
4037,2025-10-02,402.54,102.35
4038,2025-10-02,623.64,155.51
4039,2025-10-02,375.07,95.12
4040,2025-10-02,224.53,55.26
4041,2025-10-02,369.56,94.9
4042,2025-10-03,321.65,82.66
4043,2025-10-03,329.02,82.92
4044,2025-10-03,464.54,113.62
4045,2025-10-03,311.49,77.41
4046,2025-10-04,419.86,102.23
4047,2025-10-04,476.49,115.97
4048,2025-10-04,414.74,102.02
4049,2025-10-04,290.28,74.29
4050,2025-10-05,417.14,106.56
4051,2025-10-05,768.6,192.63
4052,2025-10-05,318.95,81.06
4053,2025-10-05,328.35,80.57
4054,2025-10-06,376.07,93.65
4055,2025-10-06,350.92,85.23
4056,2025-10-07,246.91,61.38
4057,2025-10-07,377.59,98.86
4058,2025-10-07,322.51,81.21
4059,2025-10-07,399.79,100.21
4060,2025-10-08,303.41,78.81
4061,2025-10-08,343.49,89.52
4062,2025-10-09,375.71,94.05
4063,2025-10-09,362.65,92.51
4064,2025-10-09,251.79,61.51
4065,2025-10-09,415.66,99.61
4066,2025-10-09,326.3,81.37
4067,2025-10-10,335.76,82.82
4068,2025-10-10,495.44,126.02
4069,2025-10-11,416.92,106.17
4070,2025-10-11,568.06,143.02
4071,2025-10-11,389.28,98.39
4072,2025-10-12,466.16,117.39
4073,2025-10-13,217.17,54.58
4074,2025-10-13,402.6,100.46
4075,2025-10-13,307.74,76.04
4076,2025-10-13,355.68,88.55
4077,2025-10-13,320.92,79.81
4078,2025-10-14,528.89,131.44
4079,2025-10-14,232.7,58.86
4080,2025-10-14,729.21,183.18
4081,2025-10-14,267.93,71.88
4082,2025-10-15,246.05,62.53
4083,2025-10-15,343.64,86.67
4084,2025-10-15,414.83,104.49
4085,2025-10-16,436.47,106.58
4086,2025-10-17,409.96,102.2
4087,2025-10-17,356.55,87.77
4088,2025-10-17,400.67,98.03
4089,2025-10-17,474.35,115.53
4090,2025-10-17,404.65,102.77
4091,2025-10-18,508.69,128.25
4092,2025-10-18,793.87,198.41
4093,2025-10-18,408.58,98.64
4094,2025-10-18,444.68,110.43
4095,2025-10-18,544.56,136.91
4096,2025-10-19,398.7,100.08
4097,2025-10-19,520.16,128.08
4098,2025-10-19,489.04,124.48
4099,2025-10-19,400.43,96.73
4100,2025-10-19,333.42,83.59
4101,2025-10-20,428.67,106.43
4102,2025-10-20,306.03,74.87
4103,2025-10-20,356.52,86.05
4104,2025-10-21,297.96,75.86
4105,2025-10-21,504.01,124.97
4106,2025-10-21,341.91,83.87
4107,2025-10-21,1092.69,270.32
4108,2025-10-22,462.18,118.27
4109,2025-10-22,477.43,120.47
4110,2025-10-23,394.92,99.35
4111,2025-10-24,269.64,67.67
4112,2025-10-24,433.76,107.8
4113,2025-10-24,203.1,50.25
4114,2025-10-25,390.11,99.5
4115,2025-10-25,238.82,58.07
4116,2025-10-25,355.76,92.94
4117,2025-10-25,437.79,107.8
4118,2025-10-26,521.87,133.26
4119,2025-10-27,420.57,104
4120,2025-10-27,373.72,94.45
4121,2025-10-27,533.59,131.36
4122,2025-10-27,444.16,110.1
4123,2025-10-28,329.5,80.11
4124,2025-10-28,353.58,87.97
4125,2025-10-28,340.27,86.28
4126,2025-10-28,243.6,63.65
4127,2025-10-28,491.31,119.52
4128,2025-10-29,308.18,78.72
4129,2025-10-29,381.43,97.89
4130,2025-10-29,458.29,114.77
4131,2025-10-29,305.78,75.14
4132,2025-10-29,265.89,67.96
4133,2025-10-30,223.66,57.86
4134,2025-10-30,767.34,192.48
4135,2025-10-31,429.84,109.13
4136,2025-10-31,418.44,103.68
4137,2025-10-31,439.07,113.96
4138,2025-11-01,313.45,75
4139,2025-11-02,401.45,99.71
4140,2025-11-03,374.12,92.72
4141,2025-11-03,297.04,71.89
4142,2025-11-03,377.45,94.99
4143,2025-11-04,256.29,62.03
4144,2025-11-04,312.24,78.72
4145,2025-11-04,397.67,99.61
4146,2025-11-05,437.2,109.11
4147,2025-11-06,358.58,88.19
4148,2025-11-06,377.57,94.71
4149,2025-11-06,414.68,104.2
4150,2025-11-06,180.91,45.58
4151,2025-11-06,420.27,105.34
4152,2025-11-07,354.67,88.95
4153,2025-11-07,496.94,124.16
4154,2025-11-07,292.66,70.49
4155,2025-11-07,283.11,67.12
4156,2025-11-08,272.61,69.88
4157,2025-11-08,409.5,100.95
4158,2025-11-08,328.94,81.74
4159,2025-11-08,305.63,75.85
4160,2025-11-09,334.76,87.08
4161,2025-11-09,298.46,77.42
4162,2025-11-09,280.04,69.5
4163,2025-11-09,236.06,58.35
4164,2025-11-09,333.78,80.8
4165,2025-11-10,516.83,130.9
4166,2025-11-10,394.79,93.78
4167,2025-11-10,419.33,104.11
4168,2025-11-11,198.4,49.95
4169,2025-11-11,182.34,43.77
4170,2025-11-12,310.91,80.2
4171,2025-11-12,215.57,54.29
4172,2025-11-13,446.4,115.3
4173,2025-11-14,497.56,130.46
4174,2025-11-14,478.64,118.95
4175,2025-11-14,353.65,86.81
4176,2025-11-15,156.91,43.79
4177,2025-11-15,518.44,125.46
4178,2025-11-15,397.33,99.9
4179,2025-11-16,306.31,77.69
4180,2025-11-17,415.36,107.37
4181,2025-11-17,553.96,137.08
4182,2025-11-17,520.47,127.97
4183,2025-11-17,463.67,116.17
4184,2025-11-18,386.44,98.17
4185,2025-11-19,329.98,85.23
4186,2025-11-19,528.36,135.23
4187,2025-11-20,154.47,37.78
4188,2025-11-21,268.79,64.08
4189,2025-11-21,325.58,83.3
4190,2025-11-21,386.62,95.81
4191,2025-11-21,481.36,117.78
4192,2025-11-21,361.43,91.93
4193,2025-11-22,280.26,71.71
4194,2025-11-22,191.26,47.17
4195,2025-11-22,399.09,94.2
4196,2025-11-22,468.42,117.08
4197,2025-11-22,406.82,102.32
4198,2025-11-23,522.82,130.03
4199,2025-11-23,277.31,70.44
4200,2025-11-23,259.05,66.29
4201,2025-11-23,398.75,99.85
4202,2025-11-24,222.07,56.82
4203,2025-11-24,539.61,133.15
4204,2025-11-25,192.77,44.2
4205,2025-11-25,442.74,108.06
4206,2025-11-26,473.58,116.61
4207,2025-11-26,264.93,63.05
4208,2025-11-27,405.52,105.34
4209,2025-11-27,624.49,154.54
4210,2025-11-27,201.85,50.7
4211,2025-11-27,290.51,71.47
4212,2025-11-28,544.5,139.44
4213,2025-11-28,340.53,85.42
4214,2025-11-28,325.11,84.69
4215,2025-11-29,537.37,132.19
4216,2025-11-30,441.68,111.48
4217,2025-11-30,385.05,93.44
4218,2025-12-01,375.82,93.85
4219,2025-12-01,511.41,125.42
4220,2025-12-01,277.93,69.03
4221,2025-12-02,399.17,100.78
4222,2025-12-02,378.69,97.56
4223,2025-12-02,339.59,83
4224,2025-12-03,288.43,73.75
4225,2025-12-04,339.24,86.54
4226,2025-12-04,337.96,82.85
4227,2025-12-04,297.8,81.13
4228,2025-12-04,538.95,133.83
4229,2025-12-05,470.71,117.08
4230,2025-12-05,383.44,96.21
4231,2025-12-05,458.31,108.81
4232,2025-12-06,430.74,110.9
4233,2025-12-06,414.3,104.91
4234,2025-12-06,542.54,135.34
4235,2025-12-07,321.05,83.96
4236,2025-12-07,502.54,127.07
4237,2025-12-07,442.96,111.35
4238,2025-12-07,175.94,41.4
4239,2025-12-08,245.34,64.43
4240,2025-12-08,332.62,83.16
4241,2025-12-09,554.75,139.2
4242,2025-12-09,495.7,127.97
4243,2025-12-10,455.24,114.76
4244,2025-12-10,314.45,78.86
4245,2025-12-11,381.94,93.4
4246,2025-12-11,371.01,92.48
4247,2025-12-12,356.22,87.8
4248,2025-12-12,273.26,67.03
4249,2025-12-12,341.04,84.71
4250,2025-12-12,274.6,70.15
4251,2025-12-13,502.36,128.15
4252,2025-12-13,322.98,80.77
4253,2025-12-13,390.17,96.86
4254,2025-12-13,502.73,127.26
4255,2025-12-14,456.84,112.57
4256,2025-12-14,264.85,62.88
4257,2025-12-14,169.72,43.61
4258,2025-12-14,346.84,86.52
4259,2025-12-14,467.08,111.98
4260,2025-12-15,362.24,86.13
4261,2025-12-15,388.5,97.69
4262,2025-12-15,406.18,103.6
4263,2025-12-15,337.55,85.52
4264,2025-12-16,323.47,80.21
4265,2025-12-16,310.24,80.76
4266,2025-12-17,384.73,94.24
4267,2025-12-17,518.11,128.73
4268,2025-12-17,476.67,117.61
4269,2025-12-17,340.91,86.11
4270,2025-12-18,440.8,106.78
4271,2025-12-18,310.69,74.42
4272,2025-12-18,415.6,99.72
4273,2025-12-18,253.83,63.27
4274,2025-12-19,300.42,77.75
4275,2025-12-20,456.96,117.52
4276,2025-12-20,392.09,96.12
4277,2025-12-20,437.87,108.44
4278,2025-12-20,492.63,121.21
4279,2025-12-21,201.69,51.05
4280,2025-12-21,288.51,72.81
4281,2025-12-21,757.87,190.99
4282,2025-12-21,160.61,36.4
4283,2025-12-22,331.25,79.91
4284,2025-12-22,371,91.68
4285,2025-12-22,272.46,66.62
4286,2025-12-22,364.3,92.1
4287,2025-12-23,418.53,104.27
4288,2025-12-24,401.58,97.1
4289,2025-12-24,517.14,131.63
4290,2025-12-24,669.8,168.31
4291,2025-12-24,350.95,86.11
4292,2025-12-25,384.13,93.46
4293,2025-12-25,319.44,78.86
4294,2025-12-25,430.92,105.55
4295,2025-12-25,909.54,230.29
4296,2025-12-25,387.74,96.3
4297,2025-12-26,302.72,75.67
4298,2025-12-26,408.38,103.64
4299,2025-12-26,299.86,75.97
4300,2025-12-27,312.52,81.6
4301,2025-12-27,550.77,138.68
4302,2025-12-28,502.41,129.5
4303,2025-12-28,778.9,193.59
4304,2025-12-28,251.22,59.84
4305,2025-12-28,473.64,117.81
4306,2025-12-28,312.95,78.67
4307,2025-12-29,264.04,67.56
4308,2025-12-29,393.62,100.73
4309,2025-12-29,384.92,95.85
4310,2025-12-30,449.71,111.85
4311,2025-12-30,354.1,87.73
4312,2025-12-31,467.92,118.4
4313,2025-12-31,323.51,77.63
4314,2025-12-31,358.34,91.13
4315,2025-12-31,306.63,74.08
