X0,X1,X2,X3,X4,X5,y
-3.5281,0.9005,-2.1268,0.6495,0.382,2.6138,0
3.5896,0.3833,-1.3062,-1.6103,-2.7554,0.7181,0
0.9289,-0.7254,2.4191,-0.7734,-1.1747,-3.0925,3
2.4958,-5.4952,-0.9032,-7.5277,4.1229,-0.4201,2
0.3987,0.3075,0.917,-1.9831,-0.7452,3.3615,0
4.2501,-0.5052,2.6506,1.5173,-0.1654,2.3592,1
-0.8354,0.0749,3.4762,-1.8878,-3.6093,-2.4478,3
-1.0563,0.7464,2.7913,-4.9231,-0.7093,-5.7106,3
3.1518,-0.1584,2.227,4.0862,0.2535,-5.5215,3
-1.9828,-0.0191,0.2762,3.1791,8.6574,0.7134,1
-0.0461,-3.568,-1.3649,-4.2079,-2.2036,1.4471,2
0.4095,-6.9989,-2.7452,1.9818,4.9208,0.1122,2
-1.4012,-1.062,-1.7321,1.8873,0.3375,-0.5005,1
1.8213,-1.4826,-3.4631,-2.842,2.3778,-1.061,2
-0.2631,-0.0071,0.623,2.9405,3.8248,0.5029,1
-2.4982,-2.2767,-0.4898,5.2533,-0.4576,0.3777,1
0.7519,0.5128,0.0933,-5.463,0.4099,-1.6429,0
-3.1734,1.677,-0.0788,-1.5239,1.6065,5.2037,1
0.4983,-5.1546,0.7178,-2.7717,-4.1738,0.4678,2
-1.2889,-0.9803,-2.0568,-3.2002,0.1153,2.7147,1
-4.2714,-0.3024,4.5313,-3.7236,-0.9474,-1.5471,0
-2.8915,2.6819,1.6738,-1.2421,-3.9259,-1.878,3
0.4177,2.3383,1.9377,3.5002,4.7328,3.0212,1
-0.7609,1.5207,0.0955,-2.4495,-1.4064,0.4341,0
-0.8483,4.2082,2.5489,1.309,5.4189,-0.6691,1
1.6365,-5.3429,-0.4819,1.6602,-0.8804,-4.178,3
6.5598,1.2904,0.6437,-5.0404,-6.9336,0.3092,2
-6.9143,4.9333,2.3876,2.3133,4.4392,-1.1675,1
-2.363,2.6955,2.64,-1.4433,-0.6373,-3.0129,3
-1.6375,-0.4751,1.5615,-2.2979,-2.3373,-1.2054,3
2.6705,-1.973,0.4347,0.8672,-3.5066,-3.1542,3
5.7815,3.8612,2.5674,-0.7897,1.2424,2.8239,0
5.0218,5.9653,0.9027,0.7714,0.8427,-0.9972,1
-0.8331,2.7074,-1.7449,3.2917,1.5215,-0.8823,1
0.7972,-0.4071,0.6986,-2.2343,-4.3945,-3.5787,3
-6.1774,-4.5673,2.7937,-4.9855,0.7976,1.1042,2
-4.5094,-4.414,3.6512,-2.0851,-5.4792,1.3595,0
3.6429,-2.6128,4.7343,0.2638,-0.5793,-2.7273,3
-0.1575,1.603,-4.2955,6.8948,3.1581,1.3097,1
2.0371,3.5775,-0.9489,4.2884,-0.1623,1.2944,1
0.7857,-1.4052,-1.7264,-1.3606,-0.1874,-5.5682,1
5.9127,-2.5851,6.3658,-2.4716,-0.7592,0.0138,2
-3.1674,1.795,0.2961,-3.7798,3.2911,-0.0007,0
3.0627,3.6137,-2.8867,2.2173,1.6841,0.5053,1
2.5522,-1.9957,3.1021,1.5852,0.181,-1.4195,3
0.8738,-1.3661,1.3449,-3.686,2.7322,6.2382,0
1.476,2.6439,-0.6317,3.5053,3.697,0.3471,1
0.2525,-0.4304,1.6405,3.7292,-2.0099,-0.1553,3
-6.0072,0.0491,1.7732,-1.0817,1.0041,-5.2095,1
1.5205,0.3048,6.3216,-1.4166,-0.9045,-8.1201,3
1.6551,0.1234,-0.611,-2.1699,-2.8199,0.768,2
-0.3447,0.3377,2.5422,1.802,-1.8597,-5.9504,3
2.456,2.3455,5.5564,-0.288,-0.2781,-2.2826,3
8.0649,-0.9047,3.4122,0.1742,-3.1211,0.912,3
5.6679,-4.0762,-4.214,-2.4823,-4.3491,0.591,2
-1.4136,-2.4358,6.4097,-3.6988,1.0845,-0.8267,3
3.1576,-0.167,9.0938,-0.6336,-1.7551,-3.5387,3
4.4872,-7.1798,-0.5387,-0.3763,0.7609,-5.7705,2
2.1153,3.8577,1.7309,-0.5154,-1.5252,3.781,0
-1.8783,1.0506,-3.3831,-1.6664,6.0635,-2.0708,1
-3.5741,5.9325,-3.7376,-1.716,2.0569,-2.794,1
0.1519,2.8749,2.9639,-0.5205,0.1009,2.7575,1
1.7358,1.2779,-1.2687,-2.0927,0.4066,-2.9821,2
-1.2766,-2.8522,-1.0285,-4.7156,1.9543,-1.3934,1
0.6413,-3.9257,1.8886,-0.1617,0.5078,-6.8317,3
2.9058,5.1418,4.937,1.8809,-0.1526,1.3148,1
-4.6318,-3.7633,-2.5339,-3.8857,-1.086,-3.5912,2
3.3528,0.7893,-1.1069,-1.8022,-8.4263,-2.4552,3
-1.1088,5.5396,1.0378,-0.4657,1.1129,-1.6498,0
0.773,-1.2251,6.1465,-4.2938,-4.5257,-2.773,3
6.5699,-8.5047,1.3246,1.7633,2.1787,-5.6803,2
0.53,-3.9299,-0.1518,-1.5433,3.0112,-4.9624,2
-2.2529,-1.9077,-1.4318,-2.1033,-0.2567,-1.9302,1
7.0631,-6.0872,2.2004,-5.3339,-0.9053,1.5076,2
1.239,0.2351,-3.2584,-3.0887,-1.1744,1.6148,0
3.4069,-0.3377,-1.1644,1.4145,1.6106,2.9198,1
1.4031,3.5287,5.084,-4.9668,-1.2896,6.5157,0
-0.011,-3.8762,8.4493,-4.1894,-1.6723,-6.527,3
-8.2218,0.0712,0.5848,-0.2868,-2.8428,0.3332,0
-3.29,0.2717,-1.0097,-1.1298,-3.6404,-0.5053,2
2.5627,-1.4156,-2.4174,-5.4099,-1.138,3.5995,2
2.8579,-3.1237,2.2449,-6.3359,1.2533,-4.9252,2
4.376,2.0417,-0.4929,-1.6498,-1.5091,-2.2298,2
1.2071,-1.2592,2.2753,0.784,0.9621,-1.212,3
-2.6602,3.5481,0.2187,1.6139,5.183,2.9258,1
3.095,1.5397,5.243,2.2462,6.8751,1.4895,1
1.4184,-3.6282,0.3135,-0.8235,-2.1362,-5.6976,2
-6.2035,-3.4913,2.2017,-3.1231,-3.1235,0.83,0
-4.0003,0.7747,1.5479,-1.492,-5.0328,-5.0641,3
3.715,-4.559,-5.1345,-3.064,3.4937,-1.7731,2
0.2131,-1.6501,6.5285,5.1129,-5.2791,-7.2583,3
2.5837,1.9515,2.9275,-0.7198,-3.7276,-0.5934,3
4.149,-5.9862,-0.1559,-5.438,-1.5558,-2.8279,2
2.1342,-5.9393,1.2902,0.477,0.629,2.8649,3
3.772,0.8782,-2.834,-0.1796,2.9236,-1.8431,1
-5.7266,0.7351,0.5314,0.9372,3.0332,2.8217,0
2.3828,6.0224,-1.8737,-3.1849,-1.5361,-0.582,1
1.1975,-2.0258,0.7477,0.3632,-4.5284,-3.7296,3
-2.9221,2.8232,5.55,0.3388,-1.1915,0.2553,3
1.7138,2.6638,-1.9801,0.7277,2.4662,-0.3775,1
0.3929,-4.9054,1.2544,-6.0352,-0.5337,-4.5049,2
0.0316,0.206,-0.0075,-5.2203,-1.7778,2.1524,0
1.3049,-1.7443,1.4233,-1.0756,4.3758,-4.8471,2
-2.0656,6.0758,-0.6638,-1.7087,3.1315,-1.6191,1
2.1529,1.2342,4.3222,0.0911,1.4344,-2.3378,1
2.3218,-2.8485,1.8312,-1.275,1.7481,0.504,0
2.1104,0.887,5.991,1.9387,1.4318,5.1039,0
-3.8875,5.5691,0.0097,1.0927,1.6122,-1.6878,1
2.2559,-2.4342,2.0123,-2.0049,-3.0978,-0.3854,0
1.2382,6.3783,1.1827,2.5967,2.6094,-0.2134,1
-2.9268,-2.6895,3.0088,-4.2283,-0.2728,-5.223,3
-0.5264,-5.6427,4.4569,-2.5628,-3.6754,-8.2263,3
-1.0927,1.7506,5.2153,-0.0742,-1.6618,-2.4143,3
-3.6775,-3.345,6.4125,0.78,-3.0893,-4.9545,3
2.5358,-8.0521,2.7096,-1.8489,3.307,2.6733,2
5.0145,-3.2771,-0.0734,-0.1998,2.6028,-3.4832,3
-2.3017,1.4039,1.9166,-4.5404,1.3034,1.0226,0
0.8924,3.9862,3.6147,-2.3429,-2.2056,-3.0152,0
-0.6301,1.7188,-0.9378,2.5463,3.3401,-4.3188,1
3.6871,0.0669,2.9238,1.9985,4.6207,1.9456,1
-4.2157,4.8498,3.2676,-3.9392,-1.1588,-1.8406,1
2.0516,1.3648,2.2476,-2.0609,-3.703,2.1387,1
-3.0282,-0.3674,2.2113,-2.7786,2.8748,5.5584,1
1.5798,-2.3351,7.0854,0.4379,-4.3461,-4.4302,3
-1.3602,1.1565,0.4965,-4.325,-0.6116,-0.4804,1
1.4529,-3.593,0.2574,-2.1347,-1.052,-4.5444,3
-3.7525,1.8561,3.2701,-8.8974,4.1422,2.7913,0
-0.6723,-3.4321,1.785,-1.0455,-4.4549,-4.4484,3
1.1294,-3.0345,-4.3946,-1.0109,-2.7253,-6.7765,2
0.5306,1.9259,0.8156,2.8141,-2.3698,-3.8051,3
-1.465,-0.6206,-1.6758,3.0559,4.5751,-3.8126,1
-4.5304,-0.1621,1.3644,-2.6237,-0.5782,1.005,2
0.5112,-6.811,-1.265,-2.4452,-3.1137,-4.8895,2
2.6606,-6.4012,-1.5741,-2.6182,4.2435,-4.581,2
-1.3083,-5.0317,-3.7881,1.6448,-4.8472,-1.6703,2
-1.2317,-4.1318,-1.5189,-4.018,-0.6369,-1.6516,2
1.7475,3.6875,2.7505,0.091,-0.9167,-4.0994,3
1.5351,-5.204,-1.3148,-2.6756,-2.1919,-2.777,2
3.6658,1.0996,0.7145,-2.8665,-1.7154,0.4773,2
0.2476,0.9612,-0.0953,1.4105,2.821,-1.6395,1
-5.3641,5.584,4.5816,-3.5226,-1.5121,2.395,0
6.5604,0.8144,2.6696,-5.5246,1.1588,-5.2302,2
2.0967,6.3419,7.1085,-3.2782,-1.5154,-2.5963,3
-2.5228,-0.739,-1.1007,-5.0939,-5.4339,0.9733,0
2.426,-3.815,1.7612,-0.5489,-2.3697,-0.869,3
-3.9881,1.4117,0.1128,-3.1822,0.353,7.0979,0
-4.8128,-1.1794,-3.2669,-1.5045,1.2597,3.031,0
-1.6122,1.5298,-3.3764,4.6952,1.1044,2.9611,0
-2.1644,-2.6897,2.3301,-1.5773,-2.378,-7.9427,3
0.3755,-1.5107,1.6301,1.9674,1.4817,-1.1522,1
3.0903,-5.5159,4.0581,-1.1937,0.9251,-0.9715,3
-3.3164,1.3059,-2.8443,-3.9919,1.2979,2.0452,1
-0.8594,2.8659,2.9085,2.5123,0.4643,-2.9386,1
-2.7123,0.3726,-4.4213,-0.1987,4.0725,0.2743,1
2.6467,1.5131,-1.241,-0.5304,5.6425,-3.4874,1
-0.9646,-2.1084,4.8798,-2.8262,-1.1018,-2.5061,3
2.0364,-2.9925,-1.6866,-5.8185,1.8636,-7.1578,2
-5.8411,1.1948,1.4212,-1.3275,-1.4655,0.8384,0
-1.7612,-2.2164,4.824,5.982,-1.0927,-1.5094,3
5.5803,1.7975,-1.102,-1.9308,2.8066,5.4372,1
0.9085,1.3635,1.0315,-3.239,4.3236,1.083,0
-4.8226,3.1477,2.9518,0.3729,-0.8338,-1.4189,1
1.9082,-1.7501,7.1175,1.1286,-0.8355,-3.5772,3
2.2569,-4.0647,5.2472,-4.7877,-0.1168,-3.423,3
-0.4143,3.2701,-1.3848,0.6575,-1.2517,0.0812,1
3.724,-4.2219,-1.8784,-8.4351,3.4056,-2.7348,2
-0.346,-0.1919,0.1014,-1.097,-1.3461,-1.2296,2
3.9048,0.4739,2.019,-1.7439,-7.2012,-1.7719,2
2.8487,-0.0261,1.513,-2.1197,1.4589,-0.5761,2
3.2946,3.5416,3.1081,-1.2861,-2.1945,-1.7939,3
0.5587,0.5934,-2.0089,0.0918,3.5414,0.9578,1
1.6841,-5.1609,4.3216,-4.8611,4.3806,-0.368,2
-3.2413,-1.1634,1.6258,-3.5835,-1.083,-1.4927,0
0.8183,-7.5903,-1.628,-1.3072,1.4565,-1.2848,2
-4.8229,-6.8434,6.4978,-1.4093,0.9116,0.2389,2
-2.8281,-1.4408,0.506,1.0848,1.3459,-0.988,1
-1.3021,0.18,-0.5431,1.6692,1.5527,-1.7742,1
2.8418,1.7294,4.0124,-1.2079,0.1809,-8.4728,3
2.281,-3.6225,-4.2401,-7.5298,-0.1427,0.1547,2
-1.4564,2.189,-3.4907,-2.6339,3.566,0.593,1
-2.9455,2.8698,-1.2059,2.7723,1.4983,-1.3811,1
-3.5056,0.2212,5.3062,-2.5169,3.5562,-1.5504,3
-1.0507,2.3,-1.4343,-1.2204,0.0714,0.5344,1
-4.6491,-0.7424,3.6953,0.8037,1.6318,-0.6228,0
-4.5975,0.4008,-1.3314,-4.3577,3.0924,-0.8263,0
-0.2592,3.5426,-0.8802,-4.0526,2.4596,1.7683,0
5.4812,7.4464,2.494,-2.8306,1.3805,-1.3596,1
-3.7859,4.2498,-0.0997,0.4019,-2.3633,-2.0571,1
2.3656,-0.8998,3.2291,-3.1033,-3.6368,-1.4005,3
5.6382,-5.9178,0.9285,-7.3088,2.6208,-0.8135,2
-0.8603,-2.0565,2.9626,-6.9046,-1.2414,-2.6055,2
-0.4093,0.2071,8.9371,-2.4688,0.9692,-5.4343,3
-4.5068,-0.087,-0.0981,-5.9733,-0.1243,5.5439,0
-4.0004,5.5243,-3.4029,-2.3806,-0.5576,2.3718,0
2.3401,-2.0319,-0.7598,-4.1596,1.7218,-2.0181,2
-2.737,-2.476,8.4886,-2.5251,-3.7862,-1.5343,3
-2.8818,-1.4058,-1.9976,2.8732,1.7111,-0.4451,1
1.0726,-5.2671,-3.2714,-4.632,0.3176,-3.9415,2
1.5637,2.2492,-1.4294,-1.0617,0.5662,-1.9522,1
1.6526,-1.9804,-3.8388,-0.8873,2.0202,5.505,1
-2.1858,1.0452,5.815,-3.2953,1.2342,-4.9065,3
2.2777,-0.6349,-0.8716,3.8249,-0.2205,-1.782,3
7.5407,-4.3299,2.2237,-4.9664,-0.4834,1.5623,2
4.8241,-2.6123,-0.7165,-1.3338,-0.3175,-0.7908,2
1.8642,-1.6745,1.3837,-7.5544,-0.2739,-1.6466,2
4.6541,-1.9017,2.3527,-3.2928,-3.1102,-1.8352,2
-7.4828,-1.0408,0.2086,-5.9072,0.3297,4.7,0
-4.4099,-2.0599,0.9095,-2.8606,-0.0513,2.4592,0
1.0847,-0.6404,-1.227,6.479,1.5989,1.904,1
-1.5516,-0.2528,-0.9224,-1.8848,-5.7712,-3.7914,2
-1.8491,0.6339,1.9468,-3.4529,5.7587,-1.192,1
2.5056,-0.4295,1.7344,-1.2981,-2.3101,-7.3735,3
-0.9676,3.49,4.4984,2.8496,1.6132,2.286,1
0.9525,-6.1177,2.2756,-4.3096,3.8909,1.7457,2
-0.9178,0.936,1.5584,-5.7519,-2.0497,1.2785,2
-0.029,-2.3828,7.8143,1.755,-1.9544,-3.7829,3
-0.6768,-3.5296,1.8531,-3.9863,-1.933,-6.9874,2
4.0902,-0.6493,1.5497,-1.0477,-6.1039,1.2384,2
3.8595,-1.546,0.3961,-3.1061,-2.5148,-4.1622,2
0.8733,-5.2916,1.7866,-2.331,0.4076,-0.6663,2
-2.4665,2.7011,4.9673,-5.3847,1.2928,0.4247,0
-3.3149,0.9518,0.9623,0.9053,-0.6876,2.8843,1
4.1015,0.0151,1.399,-2.4456,-0.6905,1.6398,3
-1.3285,0.6533,5.7621,-6.1426,4.1859,-0.099,0
-2.2383,2.3533,-3.5687,-4.0862,-1.1371,2.2679,0
0.6004,-0.2417,0.1319,-6.5478,-5.3199,-1.6395,2
2.3947,-3.0878,8.6415,-0.1796,-3.1749,-3.9223,3
0.0551,-5.1374,-1.6034,1.8562,-0.0132,-3.1973,2
-2.3474,2.276,-0.5783,-0.9913,3.3199,1.2914,0
1.1457,-1.5763,-0.7968,-6.1062,-4.545,0.0707,2
-1.3209,1.1512,-0.9378,-2.4917,4.2971,2.1199,2
-1.7122,-2.5029,8.8252,4.2466,-0.8378,1.7262,0
4.0793,-2.8875,-1.7259,-5.2299,4.7122,-5.3253,2
5.964,0.851,1.5392,9.5933,-3.9772,-4.0711,3
1.8719,-2.6053,-1.7785,5.1353,6.0717,3.3102,1
1.2885,2.9162,0.4622,-1.9345,3.7361,3.7208,0
7.4547,-0.3581,3.1501,-3.7839,-2.5303,1.0796,1
-1.1517,-1.4891,-0.3833,-0.9565,-0.1404,-2.177,1
-6.7829,1.6819,-5.8746,-1.3546,3.226,2.8004,0
3.4557,-2.374,7.007,-2.2219,2.2058,-1.6717,3
2.3128,-1.3486,-0.4502,-1.8828,2.0851,0.4466,2
5.2261,-2.1308,-4.0047,-3.8815,1.6151,-1.739,0
1.1319,-3.0262,3.4859,-1.0779,0.8438,-4.1361,3
-1.7592,1.5585,-0.8605,4.8707,2.2539,-0.8032,1
3.3139,0.6072,6.9603,-1.6548,0.3821,-7.319,3
2.0662,-2.6727,8.5582,1.5102,-2.9235,-3.3222,3
3.4389,-6.2608,5.9371,-2.3658,-3.1084,-6.1632,3
-2.6693,-1.7234,-0.6898,8.6234,3.3045,-0.1894,1
0.3938,-2.672,6.7982,-0.8453,-1.4558,1.8668,3
-0.6452,3.9455,-2.5037,0.2806,-0.1875,-1.4057,1
2.703,1.6743,-0.1017,0.251,-5.2504,-5.2239,3
-2.3045,-2.8085,-1.5558,-2.5061,0.4701,3.3606,0
1.8038,6.2756,5.5696,0.9788,1.4747,-5.1366,3
-0.8043,-3.3943,-1.2862,-2.1946,-1.6046,0.061,2
-0.0355,-3.9066,1.3744,-2.1554,0.639,-0.2166,2
-1.7815,0.8508,5.0048,6.9653,2.311,0.2405,3
-2.275,-0.7862,-1.8447,-2.1933,-2.5508,0.1248,0
-3.6542,4.5606,0.8348,-0.6363,1.424,-1.1275,1
1.3355,-2.1458,2.1728,4.0563,-2.658,0.181,3
-0.83,2.6941,0.9124,-4.0417,-2.3415,-5.7531,2
-1.2234,1.0681,-1.1356,-3.7847,-0.4674,-2.8754,0
-1.6416,1.5907,-0.1152,2.7544,-1.4318,1.2247,0
-3.7162,2.837,2.996,-4.3872,-0.8751,0.9702,0
-2.5316,3.0728,0.9855,-6.7966,2.0353,4.9684,0
0.9202,-0.798,1.6895,-8.0247,-1.9447,-1.3665,0
-0.8128,-6.055,1.8598,-1.072,0.7379,-1.9241,2
2.9579,1.8367,0.843,3.265,3.4217,-6.3546,3
1.4367,-5.7799,-2.3163,-1.3979,2.6704,4.4413,0
-1.6313,0.8604,-1.9069,-1.4561,-0.4945,1.0802,0
2.9649,-1.4136,-1.4671,0.7809,-2.9786,-1.7141,3
1.395,5.9744,-2.9202,0.2348,6.6017,2.9329,0
2.61,-2.9516,1.6152,-5.0267,-2.8038,1.4555,2
2.7892,-0.0364,2.0843,0.9569,-5.0731,0.0751,3
1.9831,1.2113,0.1662,4.1106,6.5653,2.3923,1
1.6882,-2.8484,-0.0544,3.7625,-2.9517,-4.1321,3
0.6423,-3.9178,-1.6536,0.8787,5.467,-2.369,1
4.3608,-0.2034,-5.5019,-3.3859,-0.7157,1.5931,2
-3.8946,-1.1072,-3.1684,-4.0507,3.0227,-0.1993,0
-2.9687,5.1848,-1.86,-1.3053,2.3656,-1.0122,1
5.9822,-4.8452,-0.7924,-4.2735,-3.4791,-0.6331,2
3.3247,0.2634,2.4234,1.2272,5.8792,0.6471,1
0.7633,0.7421,0.1571,-1.8535,0.1254,-6.0715,3
5.6037,3.1716,2.5979,-4.0417,-3.0822,-0.3255,3
-0.7504,-3.9502,-0.2678,-4.2661,-0.3052,2.4893,2
3.6474,2.5881,-1.9778,-8.1113,-0.896,-2.1598,2
3.7908,-5.8464,2.8342,-5.318,-4.1962,-2.065,2
-0.1084,-1.4394,-1.9242,-2.5073,-0.3344,-0.8621,2
-1.3723,1.6848,2.7008,-1.3053,1.8678,-0.4854,0
-0.9461,-1.2244,5.9782,-0.1743,5.1956,-3.6684,2
2.9771,-0.7807,1.8356,-1.4599,2.1967,5.6812,0
-1.1531,1.3355,-1.2039,-4.3784,-1.2417,-0.0495,1
-0.7032,2.5163,-2.2953,-6.9668,-1.3473,2.4298,0
0.9485,2.9028,1.3078,-0.6056,0.2234,-3.9154,0
-1.9361,-1.8921,-1.3982,-1.2717,2.0906,0.7267,2
-4.0846,3.9008,1.2794,0.8587,3.4666,-1.1641,1
-1.8332,-5.4064,2.2609,-0.738,0.1163,-3.3795,3
-2.2275,-2.3079,3.4459,-3.6305,-3.8668,-1.6342,2
2.5898,-1.8505,0.4104,-0.9765,-1.2473,-1.6376,2
-0.9859,3.4615,1.4305,-2.5924,2.4871,3.4131,0
-1.1267,-4.3749,4.4175,-2.2394,-2.0489,4.8811,0
-1.1452,-2.3836,2.5925,-6.6036,-2.5653,5.5333,0
-4.2349,-1.6667,1.3162,-4.3175,-6.0085,0.3276,0
4.5296,3.3067,-5.109,1.65,2.6871,2.7718,1
-6.7498,-2.0886,-0.3408,3.8509,2.5295,3.3129,1
2.5994,1.4075,-1.6627,-2.0221,-4.3113,-2.3129,2
0.8335,-2.4636,-2.0364,-3.9368,-0.619,-4.4422,2
4.3987,-5.7137,-0.7973,0.4139,-2.5999,-1.7108,2
7.1286,-4.7841,2.4447,-2.3654,-0.3288,-5.5474,3
-1.412,-2.3178,-0.1666,2.8377,-0.9317,-3.4047,2
1.0608,-3.5378,-0.5288,-2.8714,-4.7047,0.3188,2
-1.3942,2.8785,-0.1775,-3.3475,-4.7532,4.9323,0
0.6999,-0.8172,8.314,-0.5017,-4.9732,-0.3307,0
4.972,-1.5042,3.8985,-1.281,-3.6317,-2.1728,2
-2.2155,-2.1906,-0.3961,2.8931,2.1005,-0.2343,1
-4.1094,0.5271,3.0004,-1.3664,-1.0877,-2.8636,0
-1.9067,-0.5216,-0.9718,-1.4813,-4.008,4.5854,0
3.6752,2.2922,5.5575,-0.1539,5.5419,-3.2726,1
-1.3194,2.7947,4.9996,4.039,-2.2045,-0.1328,1
2.5694,1.4631,5.2948,0.2853,-1.7476,2.5982,0
-0.0464,-0.1685,4.9909,-2.4967,2.774,-1.8472,3
-1.045,-4.2353,-1.1539,-5.1397,-0.0748,0.2266,2
0.0875,0.8869,2.3033,-2.605,0.6955,-6.4172,3
3.7754,-1.5871,2.3257,1.1905,0.4384,-1.5012,3
5.6735,-0.1718,0.1939,-5.3105,1.1376,2.3428,2
-0.2877,1.2274,0.3408,-3.2071,2.6962,0.4068,1
0.4186,4.1089,2.0106,-3.4021,-1.3719,5.4008,0
-4.7973,1.4065,-1.6674,-5.1608,-1.8338,5.8462,0
-0.517,0.7605,0.7931,0.8966,1.8065,2.641,0
-1.6604,1.3621,-0.9782,-2.3868,-1.5451,3.1971,0
-2.0031,-0.8569,3.9322,0.0916,-3.8747,-6.3288,3
-1.0451,4.379,-2.7283,-0.7919,2.042,-1.1085,1
1.0213,-5.001,-0.819,-4.7026,-1.4401,2.3046,2
-2.5002,-1.7233,5.5829,0.8057,-4.4985,-1.7613,3
2.0522,4.4524,2.5986,-7.3911,-0.3125,2.756,0
-1.795,-0.5504,2.2305,-0.9734,1.7196,2.3994,0
0.843,0.0912,4.5127,2.174,1.1262,-13.076,3
0.0413,-1.3063,0.5636,3.5295,1.6546,1.0778,1
3.5085,-3.4425,-2.0931,2.6216,0.8441,-0.9316,2
1.6195,0.5743,-4.9267,-4.4847,-1.1862,-3.7632,2
0.7505,-0.9673,5.8688,-5.4151,0.9144,-2.0365,3
-2.0643,-0.7625,2.1081,-2.8543,-1.0195,1.241,0
-3.265,-2.1738,5.2042,-2.8736,1.9012,-0.7764,0
-3.0552,-2.803,2.0375,-1.9302,-3.9308,2.8413,0
-2.1782,6.9514,-0.1481,-2.1261,0.1731,3.0601,0
3.4493,-3.1357,4.4383,1.209,-0.9284,-1.7034,3
-0.7551,3.6521,-0.8081,-2.2127,-0.5473,-2.4673,1
2.1281,-2.5531,3.5259,4.4533,-2.6948,-5.3683,3
-0.0436,-2.8564,1.6977,-1.7748,-1.3456,1.1576,0
-1.068,4.557,2.5383,2.1925,3.0579,-2.708,0
-0.2589,-4.5372,1.8256,-8.2309,0.5273,2.6451,0
3.5273,-0.3804,2.6971,-6.4672,6.0066,1.2093,2
4.5223,-3.6433,-0.6257,-5.853,-2.785,-2.2899,2
-4.9478,1.287,4.0761,1.048,5.603,2.2292,0
-2.7627,2.6713,-2.5763,1.7307,1.0879,-3.4056,1
1.2916,-4.6026,4.7292,-6.5363,2.7694,-7.483,3
-6.6016,0.4468,2.6849,0.4389,0.0407,-0.4827,1
-0.3841,-0.5032,-1.0991,-0.9641,4.3221,-0.1915,1
3.5623,2.7908,-3.287,-4.0847,-1.2603,2.1309,0
1.9414,-3.3947,-3.1165,-5.2069,1.6008,-5.2988,2
3.8564,-1.007,7.621,-2.3404,0.0311,-5.9095,3
-6.3644,3.1071,-2.9865,0.5091,-0.5527,-0.0097,0
-1.6578,-0.1647,0.7482,0.8653,-1.1878,-0.5797,2
-0.6075,-2.9372,1.6097,0.9024,-3.6614,0.3077,0
-0.5883,0.6919,1.0789,1.9017,4.2093,2.6848,1
1.7372,1.1316,3.0996,-2.2786,2.4802,2.4104,0
1.5985,-2.3341,2.9719,-0.1521,1.0372,1.9772,2
2.0272,4.3478,-0.5808,1.2549,0.9058,-1.805,1
1.939,-3.4908,-1.9353,-2.3008,0.1997,-2.0797,2
0.1175,1.0385,0.3301,-1.565,2.7778,3.2302,1
1.0644,0.046,1.2463,0.4341,0.4379,0.3245,1
1.6727,4.3143,0.8653,-6.0103,0.4034,1.7987,0
3.705,-2.6121,3.7544,-2.6279,-1.3827,3.0816,2
0.2926,1.9459,2.5155,-1.6955,-5.4891,1.8451,3
-0.1539,-1.2334,-1.0997,-2.4747,-1.028,-2.9922,2
-1.5883,1.8258,-2.2531,4.2841,1.2681,5.3644,1
-0.2303,-3.1289,-0.4992,-7.7241,0.7987,0.2057,2
3.2285,-0.4187,-0.1615,-1.1423,5.3838,-0.9066,2
2.5848,-4.487,-4.0341,-2.9014,-0.028,0.14,1
-3.7691,1.489,3.0565,-2.8335,2.3959,-0.2636,1
0.061,0.8242,8.2901,-5.676,-4.629,-1.3974,3
-3.4425,-2.3998,1.4544,-8.4839,-3.4517,3.65,0
-2.8723,-4.894,-2.3016,2.4555,-0.166,-4.0838,1
-2.3099,4.6426,0.1455,0.8393,0.087,-7.2889,3
2.2435,-1.0106,-2.078,-2.3734,-2.4381,-5.3715,3
